lat,lon,name,type
59.933065198166375,10.749387559424775,163,b0
59.93304,10.749379999993316,164,b1
59.933014800270925,10.74937160007618,165,b2
59.933005199729074,10.749368399896632,166,b0
59.93298,10.749359999999998,167,b1
59.93295542686713,10.749340887412032,168,b2
59.93273457313287,10.749169112285383,169,b0
59.93271,10.74915,170,b1
59.932690701119974,10.749111402203251,171,b2
59.932679298880025,10.74908859772336,172,b0
59.93266,10.74905,173,b1
59.932637793364734,10.749019027240553,174,b2
59.93230220663526,10.748550972065251,175,b0
59.93228,10.748520000000001,176,b1
59.93225844735043,10.74848695247149,177,b2
59.93215155264957,10.748323047263504,178,b0
59.93213000000001,10.748290000000004,179,b1
59.93210838370122,10.748257142991546,180,b2
59.93190161629879,10.747942856539845,181,b0
59.93188,10.747910000000001,182,b1
59.93185776656744,10.747879120079942,183,b2
59.931722233432566,10.747690879614831,184,b0
59.9317,10.747659999999998,185,b1
59.9316784020811,10.747627088691889,186,b2
59.9315115979189,10.74737291092094,187,b0
59.93149,10.74734,188,b1
59.93146800224227,10.74730833592887,189,b2
59.93085199775773,10.746421662807196,190,b0
59.93083,10.746389999999998,191,b1
59.930808448035606,10.746356953367378,192,b2
59.93055155196439,10.745963046058192,193,b0
59.93053,10.745929999999998,194,b1
59.930514313855426,10.745885555863206,195,b2
59.93048568614457,10.745804444015775,196,b0
59.93047,10.745759999999999,197,b1
59.93045957135036,10.74571083627667,198,b2
59.930410428649644,10.745479163544724,199,b0
59.9304,10.74543,200,b1
59.93038797629232,10.745381905069411,201,b2
59.93033202370768,10.745158094730803,202,b0
59.93032000000001,10.745110000000004,203,b1
59.930307216184104,10.745062517070462,204,b2
59.930192783815905,10.744637482560032,205,b0
59.93018,10.744590000000002,206,b1
59.93016846405316,10.74454154889241,207,b2
59.93009153594683,10.744218450845837,208,b0
59.93008,10.74417,209,b1
59.93006749278415,10.744122287108642,210,b2
59.92995750721585,10.74370271253018,211,b0
59.929945000000004,10.743654999996197,212,b1
59.92995797225861,10.743616083247144,213,b2
59.92996702774139,10.743588916799798,214,b0
59.92998,10.743550000000003,215,b1
59.92999978749165,10.743525265649856,216,b2
59.93000021250835,10.743524734378976,217,b0
59.93002,10.7435,218,b1
59.93004148249612,10.743480665851257,219,b2
59.930198517503875,10.743339334344283,220,b0
59.93022,10.743320000000002,221,b1
59.930241602228676,10.743301098123876,222,b2
59.93035839777132,10.74319890202406,223,b0
59.93038,10.743179999999999,224,b1
59.930401358006414,10.74316022420768,225,b2
59.930628641993586,10.7429497760714,226,b0
59.93065,10.74293,227,b1
59.93067165657796,10.74291129669656,228,b2
59.930848343422035,10.742758703513033,229,b0
59.93087,10.74274,230,b1
59.93089143905719,10.742720509996932,231,b2
59.9309585609428,10.74265949010092,232,b0
59.93097999999999,10.742639999999996,233,b1
59.93100134540309,10.742620179335303,234,b2
59.9310986545969,10.742529820798199,235,b0
59.93112,10.742509999999998,236,b1
59.931098631319806,10.742476420594475,237,b2
59.93107136868019,10.74243357930366,238,b0
59.93105,10.742399999999998,239,b1
59.931027952184586,10.742368503073582,240,b2
59.931002047815404,10.742331496831895,241,b0
59.93097999999999,10.742299999999995,242,b1
59.93095613252723,10.742276132439136,243,b2
59.93086386747277,10.74218386738468,244,b0
59.93084000000001,10.742160000000004,245,b1
59.93081795227866,10.742128503138968,246,b2
59.93072204772135,10.741991496628538,247,b0
59.9307,10.74196,248,b1
59.93067868884548,10.741926257234855,249,b2
59.930601311154525,10.741803742557499,250,b0
59.93058,10.741770000000002,251,b1
59.93056379245296,10.741726239510237,252,b2
59.93049620754704,10.741543760264243,253,b0
59.930479999999996,10.741499999999998,254,b1
59.9304618675185,10.741459201788336,255,b2
59.93037813248149,10.741270797955053,256,b0
59.93036,10.74123,257,b1
59.93038100034955,10.741208999763613,258,b2
59.930548999650455,10.741041000462703,259,b0
59.930569999999996,10.74102,260,b1
59.930591628560364,10.741001192666971,261,b2
59.93077837143963,10.74083880755456,262,b0
59.9308,10.74082,263,b1
59.93082073082885,10.740798117558084,264,b2
59.93095926917114,10.740651882641233,265,b0
59.93097999999999,10.740629999999996,266,b1
59.93100116189587,10.740609543662954,267,b2
59.93125883810412,10.740360456661652,268,b0
59.93128,10.74034,269,b1
59.93130100057869,10.74031899944466,270,b2
59.93131899942131,10.740301000602038,271,b0
59.931340000000006,10.740280000000006,272,b1
59.931363293843575,10.740268353114752,273,b2
59.931456706156425,10.740221646958307,274,b0
59.93148,10.74021,275,b1
59.93150135856786,10.740190223687827,276,b2
59.931728641432144,10.739979776591273,277,b0
59.93175,10.739960000000002,278,b1
59.9317716880651,10.739941410328763,279,b2
59.9319383119349,10.739798589868943,280,b0
59.93196,10.739780000000001,281,b1
59.93194838495928,10.739731603925499,282,b2
59.93191161504072,10.739578395931478,283,b0
59.9319,10.739530000000002,284,b1
59.93189010762535,10.739480538066278,285,b2
59.931859892374646,10.739329461812806,286,b0
59.93185,10.73928,287,b1
59.9318388844037,10.73923126220864,288,b2
59.93173111559629,10.738758737437687,289,b0
59.93172,10.73871,290,b1
59.93170996833104,10.73866061314147,291,b2
59.93160003166896,10.738119386497365,292,b0
59.93158999999999,10.738070000000004,293,b1
59.931579968402644,10.738020613493992,294,b2
59.93147003159735,10.737479386144837,295,b0
59.93146,10.737430000000002,296,b1
59.931449968474254,10.737380613846518,297,b2
59.93134003152575,10.736839385792322,298,b0
59.93133,10.73679,299,b1
59.93131846425493,10.736741549739826,300,b2
59.931241535745066,10.736418449998412,301,b0
59.93123,10.73637,302,b1
59.931219342300444,10.736320974523213,303,b2
59.93119065769955,10.73618902535912,304,b0
59.93118,10.73614,305,b1
59.931170934164136,10.736090137855772,306,b2
59.93114906583586,10.735969862050322,307,b0
59.93114,10.73592,308,b1
59.93116349652358,10.735909426669934,309,b2
59.931516503476416,10.735750573541162,310,b0
59.93154,10.735739999999998,311,b1
59.93156354589474,10.735729698708173,312,b2
59.931676454105265,10.73568030136607,313,b0
59.9317,10.73567,314,b1
59.93172257396543,10.735654950705312,315,b2
59.93173742603457,10.735645049325885,316,b0
59.93176,10.735630000000002,317,b1
59.93178100132801,10.735608998689342,318,b2
59.93178899867198,10.735601001345382,319,b0
59.93181,10.73558,320,b1
59.931827060331265,10.735548504107902,321,b2
59.93192293966873,10.735371496100274,322,b0
59.93194,10.735340000000003,323,b1
59.931957765840245,10.73531007873521,324,b2
59.93211223415976,10.73504992156551,325,b0
59.93213000000001,10.735020000000004,326,b1
59.93214791883356,10.734990434081594,327,b2
59.932312081166444,10.734719566232334,328,b0
59.93233,10.734689999999999,329,b1
59.93234938927995,10.7346641476571,330,b2
59.93237061072005,10.734635852403626,331,b0
59.93239,10.734609999999998,332,b1
59.93240860398861,10.734582094034423,333,b2
59.932411396011375,10.734577906000279,334,b0
59.93243,10.73455,335,b1
59.9324479802393,10.734520577826283,336,b2
59.932467019760686,10.734489422250409,337,b0
59.932485,10.734460000013197,338,b1
59.93250273004603,10.734429995357706,339,b2
59.93253226995397,10.734380004738263,340,b0
59.93255,10.73435,341,b1
59.93256725850369,10.734318934723097,342,b2
59.932582741496304,10.734291065336375,343,b0
59.9326,10.734260000000003,344,b1
59.93261732031393,10.734229070978907,345,b2
59.93272267968608,10.734040929242932,346,b0
59.93274000000001,10.734010000000001,347,b1
59.932757715349936,10.733979961114482,348,b2
59.932952284650064,10.733650039257725,349,b0
59.93296999999999,10.733619999999997,350,b1
59.93298741174345,10.733589273454903,351,b2
59.93303758825655,10.733500726667934,352,b0
59.933054999999996,10.733470000001462,353,b1
59.93307197376212,10.733438315698995,354,b2
59.933113026237876,10.733361684410108,355,b0
59.93313,10.73333,356,b1
59.93314763300019,10.733299772045875,357,b2
59.9331823669998,10.73324022804655,358,b0
59.9332,10.733210000000001,359,b1
59.93317520150349,10.733193032516443,360,b2
59.933034798496514,10.733096967301146,361,b0
59.93301,10.73308,362,b1
59.932985140719765,10.733063712744393,363,b2
59.93274485928024,10.732906286973671,364,b0
59.93272,10.73289,365,b1
59.93269505054452,10.732874851989436,366,b2
59.932464949455486,10.73273514775681,367,b0
59.93244,10.73272,368,b1
59.93241508256996,10.732704426455665,369,b2
59.93214491743004,10.732535573243212,370,b0
59.93212,10.732520000000001,371,b1
59.93209499211478,10.732505709725633,372,b2
59.93200500788522,10.73245429016589,373,b0
59.93198,10.732440000000002,374,b1
59.931954805997115,10.732432945622122,375,b2
59.93175519400289,10.732377054263742,376,b0
59.93173,10.73237,377,b1
59.93170483466507,10.732364495021928,378,b2
59.931435165334925,10.732305504855956,379,b0
59.93141,10.732299999999999,380,b1
59.931403373978746,10.732346382181161,381,b2
59.93138662602125,10.73246361788369,382,b0
59.93138,10.73251,383,b1
59.9313724151253,10.732555509319434,384,b2
59.931327584874694,10.732824490823086,385,b0
59.93132,10.732870000000002,386,b1
59.93131369514135,10.732916656014973,387,b2
59.93127630485865,10.733193344107045,388,b0
59.93127,10.73324,389,b1
59.93126301985985,10.733286069053126,390,b2
59.93117698014015,10.733853931203125,391,b0
59.93117,10.7339,392,b1
59.93114489787024,10.733887448886927,393,b2
59.93105510212976,10.733842551016691,394,b0
59.93103,10.73383,395,b1
59.93100494115178,10.733816575503406,396,b2
59.930775058848226,10.733693424269363,397,b0
59.93075000000001,10.733680000000005,398,b1
59.93072491936295,10.733666995119174,399,b2
59.930505080637055,10.733553004668705,400,b0
59.930479999999996,10.733539999999998,401,b1
59.930454954318186,10.733526338580937,402,b2
59.93017504568181,10.733373661142918,403,b0
59.93015,10.73336,404,b1
59.93012497868999,10.733345925450331,405,b2
59.930015021310005,10.733284074424091,406,b0
59.92999,10.73327,407,b1
59.92996495433998,10.733256338642635,408,b2
59.929795045660015,10.733163661180832,409,b0
59.92977,10.73315,410,b1
59.92974492121279,10.733136958933011,411,b2
59.92954507878721,10.733033040871709,412,b0
59.92952,10.73302,413,b1
59.92949503836113,10.733005022979741,414,b2
59.929444961638865,10.732974976946378,415,b0
59.92942,10.732960000000002,416,b1
59.92939501084356,10.732945422946443,417,b2
59.92932498915644,10.732904576962294,418,b0
59.9293,10.732890000000001,419,b1
59.9292750231649,10.732875240866354,420,b2
59.9291049768351,10.732774758944196,421,b0
59.92907999999999,10.732759999999999,422,b1
59.92905500658264,10.732745487556828,423,b2
59.928794993417355,10.732594512170527,424,b0
59.92877,10.73258,425,b1
59.928744917900644,10.732567026385869,426,b2
59.928505082099356,10.732442973385204,427,b0
59.92848,10.732430000000003,428,b1
59.928454958486995,10.732416267427764,429,b2
59.92819504151301,10.732273732312997,430,b0
59.92817,10.73226,431,b1
59.92814491658555,10.732247053598705,432,b2
59.92788508341446,10.732112946155565,433,b0
59.92786,10.732100000000003,434,b1
59.92783489799711,10.732087448950372,435,b2
59.927745102002895,10.732042550953267,436,b0
59.92772000000001,10.732030000000004,437,b1
59.92769499227363,10.732015709849424,438,b2
59.92767500772638,10.732004290108142,439,b0
59.92765,10.731989999999998,440,b1
59.92762488099823,10.731977845528244,441,b2
59.92736511900177,10.731852154239629,442,b0
59.92734,10.73184,443,b1
59.92731499229434,10.731825709861262,444,b2
59.92729500770565,10.731814290096299,445,b0
59.92726999999999,10.731799999999998,446,b1
59.927265505559966,10.731749062995833,447,b2
59.92725949444002,10.7316809369687,448,b0
59.927254999999995,10.731629999996946,449,b1
59.92724510932329,10.731580546597428,450,b2
59.927244890676704,10.731579453364485,451,b0
59.927234999999996,10.731529999995436,452,b1
59.92722257882974,10.731482226187781,453,b2
59.92718242117025,10.731327773654089,454,b0
59.92717,10.731279999999998,455,b1
59.92715406867203,10.731235882321748,456,b2
59.92705593132796,10.730964117368938,457,b0
59.92704,10.73092,458,b1
59.927024316812606,10.730875564078085,459,b2
59.9268756831874,10.730454435473336,460,b0
59.92686,10.73041,461,b1
59.926844722377965,10.730365065604117,462,b2
59.92670527762204,10.72995493396906,463,b0
59.92669,10.72991,464,b1
59.92667467585436,10.729865121973132,465,b2
59.926565324145635,10.72954487768333,466,b0
59.92655,10.729499999999998,467,b1
59.926567114632576,10.729468623212975,468,b2
59.926592885367434,10.729421376865742,469,b0
59.92661,10.72939,470,b1
59.92662989871151,10.729365578994834,471,b2
59.92681010128849,10.72914442128673,472,b0
59.92683,10.72912,473,b1
59.9268510016522,10.729098998431024,474,b2
59.92696899834782,10.728981001735413,475,b0
59.92699,10.72896,476,b1
59.92701100168674,10.728938998354574,477,b2
59.92705899831326,10.728891001728051,478,b0
59.92708,10.72887,479,b1
59.92710219332546,10.728853355051426,480,b2
59.927177806674536,10.72879664503962,481,b0
59.927200000000006,10.728780000000006,482,b1
59.927222423446956,10.728764303620993,483,b2
59.927277576553045,10.72872569644673,484,b0
59.9273,10.728710000000001,485,b1
59.92732134698702,10.728690177864525,486,b2
59.92741865301298,10.728599822268986,487,b0
59.92744,10.728580000000001,488,b1
59.927462649413926,10.728565277953088,489,b2
59.92761735058607,10.728464722191193,490,b0
59.92764,10.72845,491,b1
59.92766299433632,10.728436860397856,492,b2
59.92768700566367,10.728423139641215,493,b0
59.92771,10.72841000000537,494,b1
59.92773144076542,10.72839050844832,495,b2
59.92779855923457,10.728329491654906,496,b0
59.92782,10.72831,497,b1
59.927839389403104,10.728284147492872,498,b2
59.92786061059689,10.728255852567843,499,b0
59.927879999999995,10.72823,500,b1
59.92789827487414,10.728201282383868,501,b2
59.92793172512586,10.728148717702586,502,b0
59.92795,10.728119999999999,503,b1
59.927967695828904,10.728089917250893,504,b2
59.92813230417109,10.727810083069182,505,b0
59.928149999999995,10.727779999999997,506,b1
59.92816875938753,10.727752486336444,507,b2
59.92828124061246,10.727587513873207,508,b0
59.9283,10.727560000000002,509,b1
59.92831893805069,10.727532945681942,510,b2
59.928351061949314,10.727487054398184,511,b0
59.92837,10.72746,512,b1
59.92835288698583,10.727417549850571,513,b2
59.92761711301417,10.72559244818066,514,b0
59.9276,10.72555,515,b1
59.927618394305135,10.72552157251326,516,b2
59.92769160569486,10.725408427638223,517,b0
59.92771,10.72538,518,b1
59.927728316118845,10.725351381182275,519,b2
59.92785168388115,10.725158619053694,520,b0
59.92787,10.72513,521,b1
59.92788805876092,10.725100762169628,522,b2
59.928061941239086,10.724819238157366,523,b0
59.92808,10.724789999999999,524,b1
59.92810036507027,10.724826204389853,525,b2
59.92823963492973,10.7250737952511,526,b0
59.92826,10.725109999999999,527,b1
59.9282792941385,10.725148588132782,528,b2
59.92838070586151,10.725351411578812,529,b0
59.9284,10.72539,530,b1
59.92841985859201,10.725427380705037,531,b2
59.92855014140799,10.725672618946867,532,b0
59.92857,10.72571,533,b1
59.92858825626779,10.725750569394096,534,b2
59.928641743732214,10.725869430426153,535,b0
59.92866,10.72591,536,b1
59.928677755305955,10.725951428916565,537,b2
59.928762244694056,10.726148570822135,538,b0
59.92878,10.72619,539,b1
59.928797968477916,10.726231070651998,540,b2
59.92890203152209,10.726468929038685,541,b0
59.928920000000005,10.72651,542,b1
59.92893929451558,10.726548588982514,543,b2
59.92896070548443,10.726591410920218,544,b0
59.92898,10.72663,545,b1
59.92900003137173,10.726605962409252,546,b2
59.929059968628266,10.726534037701402,547,b0
59.92907999999999,10.726509999999996,548,b1
59.929099208593,10.726483657305982,549,b2
59.92976079140699,10.725576343732511,550,b0
59.929779999999994,10.725549999999993,551,b1
59.92980100254563,10.725528997483702,552,b2
59.92982899745436,10.72550100257497,553,b0
59.92985,10.725479999999997,554,b1
59.92987019319948,10.725456441294236,555,b2
59.92988980680053,10.725433558759685,556,b0
59.92991,10.72541,557,b1
59.929928519036416,10.72538187870585,558,b2
59.93016148096359,10.72502812170531,559,b0
59.93018,10.725,560,b1
59.9301990735279,10.72497329716226,561,b2
59.930310926472096,10.724816703040366,562,b0
59.93033,10.724790000000002,563,b1
59.93034966580099,10.724764909346238,564,b2
59.930600334199,10.724445091045334,565,b0
59.93062,10.72442,566,b1
59.93063974580002,10.724395135097994,567,b2
59.93087025419997,10.724104865261028,568,b0
59.93088999999999,10.72408,569,b1
59.93090998112757,10.724055812437674,570,b2
59.93106001887243,10.72387418779918,571,b0
59.93108,10.72385,572,b1
59.93106277489711,10.72380772008114,573,b2
59.930987225102896,10.723622279677143,574,b0
59.93097,10.723580000000002,575,b1
59.93095346667087,10.723536698165924,576,b2
59.93077653332913,10.72307330131853,577,b0
59.93076,10.72303,578,b1
59.93074253845256,10.722988092179513,579,b2
59.93067746154745,10.722831907607231,580,b0
59.930659999999996,10.72279,581,b1
59.930643731447915,10.722746331547933,582,b2
59.93048626855208,10.722323667985437,583,b0
59.93047,10.722280000000001,584,b1
59.93045316169951,10.722237138748545,585,b2
59.93037683830049,10.722042861005587,586,b0
59.93036,10.722000000000001,587,b1
59.930342731814406,10.721957788785042,588,b2
59.93028726818561,10.721822211025762,589,b0
59.93027,10.721779999999999,590,b1
59.930261182697066,10.721730035251179,591,b2
59.93024881730293,10.7216599646844,592,b0
59.93024,10.721610000000002,593,b1
59.93022366098864,10.721566429244538,594,b2
59.93019633901136,10.721493570638446,595,b0
59.93018,10.721450000000003,596,b1
59.93016377768378,10.721406269990547,597,b2
59.92996622231622,10.720873729434517,598,b0
59.92995,10.72083,599,b1
59.92993331209625,10.72078692137492,600,b2
59.92953668790374,10.719763077529127,601,b0
59.92952,10.719719999999999,602,b1
59.92950261199119,10.719677978845816,603,b2
59.92941738800881,10.719472020888404,604,b0
59.9294,10.71943,605,b1
59.92938431731735,10.719385565590104,606,b2
59.92929568268265,10.7191344341251,607,b0
59.92928,10.71909,608,b1
59.9292625394932,10.71904809454789,609,b2
59.929097460506796,10.718651904980534,610,b0
59.92907999999999,10.718609999999998,611,b1
59.92906360989942,10.718566502868697,612,b2
59.92883639010058,10.71796349647945,613,b0
59.92882,10.717919999999998,614,b1
59.92880205948554,10.7178788861904,615,b2
59.92871794051447,10.71768611354296,616,b0
59.928700000000006,10.717644999992304,617,b1
59.928683192974326,10.717602097619746,618,b2
59.92852680702569,10.717202901915106,619,b0
59.92851000000001,10.717160000000003,620,b1
59.928491744985216,10.71711943321059,621,b2
59.928438255014804,10.717000566609673,622,b0
59.92842000000001,10.716960000000002,623,b1
59.92843142601065,10.716918866469872,624,b2
59.92850857398936,10.716641133746473,625,b0
59.92852,10.7166,626,b1
59.92853088039021,10.716558152493464,627,b2
59.92863911960978,10.716141847802824,628,b0
59.92864999999999,10.716099999999997,629,b1
59.928661796139366,10.716059368947564,630,b2
59.92872820386063,10.715830631240989,631,b0
59.928740000000005,10.715790000000005,632,b1
59.92875605705594,10.715756426198666,633,b2
59.928778942944064,10.715708573893577,634,b0
59.928795,10.71567500001546,635,b1
59.92880627371938,10.715633663081936,636,b2
59.92882872628062,10.715551337016324,637,b0
59.92884,10.715509999999998,638,b1
59.928851661716024,10.715469184018994,639,b2
59.92885833828397,10.715445816032807,640,b0
59.928869999999996,10.715405000007372,641,b1
59.928880281503346,10.715362405238261,642,b2
59.92889471849665,10.715302594836233,643,b0
59.928905,10.715260000004479,644,b1
59.92891480860127,10.715216842176664,645,b2
59.92892019139873,10.715193157866858,646,b0
59.92893,10.71515,647,b1
59.92894127378496,10.715108662811469,648,b2
59.92894872621504,10.715081337234507,649,b0
59.92896,10.71504,650,b1
59.928972974487024,10.715001076565677,651,b2
59.92898202551297,10.714973923488802,652,b0
59.928995,10.71493500000373,653,b1
59.929009209576535,10.71489805517031,654,b2
59.92905579042346,10.714776944965989,655,b0
59.92907,10.714740000000003,656,b1
59.92908642175677,10.71470715659587,657,b2
59.92918357824323,10.714512843622932,658,b0
59.9292,10.71448,659,b1
59.92921757741027,10.714449639100561,660,b2
59.92929242258973,10.714320361063308,661,b0
59.92931,10.714289999999998,662,b1
59.92932736650409,10.714259165800676,663,b2
59.929537633495904,10.71388583462052,664,b0
59.929555,10.713855000010936,665,b1
59.92957307718868,10.713825798435343,666,b2
59.92960192281134,10.713779201655438,667,b0
59.92962000000001,10.713750000000001,668,b1
59.92963878566589,10.71372254432264,669,b2
59.929991214334116,10.713207456269078,670,b0
59.93001,10.71318,671,b1
59.9300275777568,10.713149638502012,672,b2
59.9301024222432,10.713020361661863,673,b0
59.93012,10.71299,674,b1
59.93013688192283,10.712958111991819,675,b2
59.93019311807717,10.712851888144726,676,b0
59.93021,10.71282,677,b1
59.930228606613355,10.712792090097327,678,b2
59.93023139338665,10.712787909937374,679,b0
59.93025,10.71276,680,b1
59.93026860662954,10.712732090073041,681,b2
59.93027139337046,10.712727909961659,682,b0
59.93029,10.7127,683,b1
59.93030665021697,10.712667624733086,684,b2
59.93045334978302,10.712382375576883,685,b0
59.93047,10.71235,686,b1
59.93048642238167,10.71231715537498,687,b2
59.93061357761833,10.71206284490165,688,b0
59.93063,10.71203,689,b1
59.930644897583505,10.711994245941911,690,b2
59.93076510241649,10.711705754342757,691,b0
59.93078,10.71167,692,b1
59.93079319910132,10.71163141814484,693,b2
59.93089680089867,10.71132858212183,694,b0
59.930910000000004,10.711290000000004,695,b1
59.93092190659107,10.711249517696183,696,b2
59.93099809340894,10.710990482515408,697,b0
59.93101,10.71095,698,b1
59.93102014683185,10.710907238516725,699,b2
59.931139853168155,10.71040276181377,700,b0
59.93115,10.71036,701,b1
59.93115992816086,10.710316978033775,702,b2
59.93120007183914,10.71014302209449,703,b0
59.93121,10.710099999999999,704,b1
59.931219226211816,10.710056175534092,705,b2
